date_id,date,day_of_month,day_of_week_iso,day_name,day_name_short,week_start_date,iso_week,iso_year,month_number,month_name,month_name_short,year_month,quarter_number,year_quarter,year,is_weekend,is_month_end
20171023,2017-10-23,23,1,Monday,Mon,2017-10-23,43,2017,10,October,Oct,2017-10,4,2017-Q4,2017,0,0
20171024,2017-10-24,24,2,Tuesday,Tue,2017-10-23,43,2017,10,October,Oct,2017-10,4,2017-Q4,2017,0,0
20171025,2017-10-25,25,3,Wednesday,Wed,2017-10-23,43,2017,10,October,Oct,2017-10,4,2017-Q4,2017,0,0
20171026,2017-10-26,26,4,Thursday,Thu,2017-10-23,43,2017,10,October,Oct,2017-10,4,2017-Q4,2017,0,0
20171027,2017-10-27,27,5,Friday,Fri,2017-10-23,43,2017,10,October,Oct,2017-10,4,2017-Q4,2017,0,0
20171028,2017-10-28,28,6,Saturday,Sat,2017-10-23,43,2017,10,October,Oct,2017-10,4,2017-Q4,2017,1,0
20171029,2017-10-29,29,7,Sunday,Sun,2017-10-23,43,2017,10,October,Oct,2017-10,4,2017-Q4,2017,1,0
20171030,2017-10-30,30,1,Monday,Mon,2017-10-30,44,2017,10,October,Oct,2017-10,4,2017-Q4,2017,0,0
20171031,2017-10-31,31,2,Tuesday,Tue,2017-10-30,44,2017,10,October,Oct,2017-10,4,2017-Q4,2017,0,1
20171101,2017-11-01,1,3,Wednesday,Wed,2017-10-30,44,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171102,2017-11-02,2,4,Thursday,Thu,2017-10-30,44,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171103,2017-11-03,3,5,Friday,Fri,2017-10-30,44,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171104,2017-11-04,4,6,Saturday,Sat,2017-10-30,44,2017,11,November,Nov,2017-11,4,2017-Q4,2017,1,0
20171105,2017-11-05,5,7,Sunday,Sun,2017-10-30,44,2017,11,November,Nov,2017-11,4,2017-Q4,2017,1,0
20171106,2017-11-06,6,1,Monday,Mon,2017-11-06,45,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171107,2017-11-07,7,2,Tuesday,Tue,2017-11-06,45,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171108,2017-11-08,8,3,Wednesday,Wed,2017-11-06,45,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171109,2017-11-09,9,4,Thursday,Thu,2017-11-06,45,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171110,2017-11-10,10,5,Friday,Fri,2017-11-06,45,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171111,2017-11-11,11,6,Saturday,Sat,2017-11-06,45,2017,11,November,Nov,2017-11,4,2017-Q4,2017,1,0
20171112,2017-11-12,12,7,Sunday,Sun,2017-11-06,45,2017,11,November,Nov,2017-11,4,2017-Q4,2017,1,0
20171113,2017-11-13,13,1,Monday,Mon,2017-11-13,46,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171114,2017-11-14,14,2,Tuesday,Tue,2017-11-13,46,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171115,2017-11-15,15,3,Wednesday,Wed,2017-11-13,46,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171116,2017-11-16,16,4,Thursday,Thu,2017-11-13,46,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171117,2017-11-17,17,5,Friday,Fri,2017-11-13,46,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171118,2017-11-18,18,6,Saturday,Sat,2017-11-13,46,2017,11,November,Nov,2017-11,4,2017-Q4,2017,1,0
20171119,2017-11-19,19,7,Sunday,Sun,2017-11-13,46,2017,11,November,Nov,2017-11,4,2017-Q4,2017,1,0
20171120,2017-11-20,20,1,Monday,Mon,2017-11-20,47,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171121,2017-11-21,21,2,Tuesday,Tue,2017-11-20,47,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171122,2017-11-22,22,3,Wednesday,Wed,2017-11-20,47,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171123,2017-11-23,23,4,Thursday,Thu,2017-11-20,47,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171124,2017-11-24,24,5,Friday,Fri,2017-11-20,47,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171125,2017-11-25,25,6,Saturday,Sat,2017-11-20,47,2017,11,November,Nov,2017-11,4,2017-Q4,2017,1,0
20171126,2017-11-26,26,7,Sunday,Sun,2017-11-20,47,2017,11,November,Nov,2017-11,4,2017-Q4,2017,1,0
20171127,2017-11-27,27,1,Monday,Mon,2017-11-27,48,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171128,2017-11-28,28,2,Tuesday,Tue,2017-11-27,48,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171129,2017-11-29,29,3,Wednesday,Wed,2017-11-27,48,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,0
20171130,2017-11-30,30,4,Thursday,Thu,2017-11-27,48,2017,11,November,Nov,2017-11,4,2017-Q4,2017,0,1
20171201,2017-12-01,1,5,Friday,Fri,2017-11-27,48,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171202,2017-12-02,2,6,Saturday,Sat,2017-11-27,48,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,0
20171203,2017-12-03,3,7,Sunday,Sun,2017-11-27,48,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,0
20171204,2017-12-04,4,1,Monday,Mon,2017-12-04,49,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171205,2017-12-05,5,2,Tuesday,Tue,2017-12-04,49,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171206,2017-12-06,6,3,Wednesday,Wed,2017-12-04,49,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171207,2017-12-07,7,4,Thursday,Thu,2017-12-04,49,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171208,2017-12-08,8,5,Friday,Fri,2017-12-04,49,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171209,2017-12-09,9,6,Saturday,Sat,2017-12-04,49,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,0
20171210,2017-12-10,10,7,Sunday,Sun,2017-12-04,49,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,0
20171211,2017-12-11,11,1,Monday,Mon,2017-12-11,50,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171212,2017-12-12,12,2,Tuesday,Tue,2017-12-11,50,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171213,2017-12-13,13,3,Wednesday,Wed,2017-12-11,50,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171214,2017-12-14,14,4,Thursday,Thu,2017-12-11,50,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171215,2017-12-15,15,5,Friday,Fri,2017-12-11,50,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171216,2017-12-16,16,6,Saturday,Sat,2017-12-11,50,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,0
20171217,2017-12-17,17,7,Sunday,Sun,2017-12-11,50,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,0
20171218,2017-12-18,18,1,Monday,Mon,2017-12-18,51,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171219,2017-12-19,19,2,Tuesday,Tue,2017-12-18,51,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171220,2017-12-20,20,3,Wednesday,Wed,2017-12-18,51,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171221,2017-12-21,21,4,Thursday,Thu,2017-12-18,51,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171222,2017-12-22,22,5,Friday,Fri,2017-12-18,51,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171223,2017-12-23,23,6,Saturday,Sat,2017-12-18,51,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,0
20171224,2017-12-24,24,7,Sunday,Sun,2017-12-18,51,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,0
20171225,2017-12-25,25,1,Monday,Mon,2017-12-25,52,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171226,2017-12-26,26,2,Tuesday,Tue,2017-12-25,52,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171227,2017-12-27,27,3,Wednesday,Wed,2017-12-25,52,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171228,2017-12-28,28,4,Thursday,Thu,2017-12-25,52,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171229,2017-12-29,29,5,Friday,Fri,2017-12-25,52,2017,12,December,Dec,2017-12,4,2017-Q4,2017,0,0
20171230,2017-12-30,30,6,Saturday,Sat,2017-12-25,52,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,0
20171231,2017-12-31,31,7,Sunday,Sun,2017-12-25,52,2017,12,December,Dec,2017-12,4,2017-Q4,2017,1,1
20180101,2018-01-01,1,1,Monday,Mon,2018-01-01,1,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180102,2018-01-02,2,2,Tuesday,Tue,2018-01-01,1,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180103,2018-01-03,3,3,Wednesday,Wed,2018-01-01,1,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180104,2018-01-04,4,4,Thursday,Thu,2018-01-01,1,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180105,2018-01-05,5,5,Friday,Fri,2018-01-01,1,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180106,2018-01-06,6,6,Saturday,Sat,2018-01-01,1,2018,1,January,Jan,2018-01,1,2018-Q1,2018,1,0
20180107,2018-01-07,7,7,Sunday,Sun,2018-01-01,1,2018,1,January,Jan,2018-01,1,2018-Q1,2018,1,0
20180108,2018-01-08,8,1,Monday,Mon,2018-01-08,2,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180109,2018-01-09,9,2,Tuesday,Tue,2018-01-08,2,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180110,2018-01-10,10,3,Wednesday,Wed,2018-01-08,2,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180111,2018-01-11,11,4,Thursday,Thu,2018-01-08,2,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180112,2018-01-12,12,5,Friday,Fri,2018-01-08,2,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180113,2018-01-13,13,6,Saturday,Sat,2018-01-08,2,2018,1,January,Jan,2018-01,1,2018-Q1,2018,1,0
20180114,2018-01-14,14,7,Sunday,Sun,2018-01-08,2,2018,1,January,Jan,2018-01,1,2018-Q1,2018,1,0
20180115,2018-01-15,15,1,Monday,Mon,2018-01-15,3,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180116,2018-01-16,16,2,Tuesday,Tue,2018-01-15,3,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180117,2018-01-17,17,3,Wednesday,Wed,2018-01-15,3,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180118,2018-01-18,18,4,Thursday,Thu,2018-01-15,3,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180119,2018-01-19,19,5,Friday,Fri,2018-01-15,3,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180120,2018-01-20,20,6,Saturday,Sat,2018-01-15,3,2018,1,January,Jan,2018-01,1,2018-Q1,2018,1,0
20180121,2018-01-21,21,7,Sunday,Sun,2018-01-15,3,2018,1,January,Jan,2018-01,1,2018-Q1,2018,1,0
20180122,2018-01-22,22,1,Monday,Mon,2018-01-22,4,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180123,2018-01-23,23,2,Tuesday,Tue,2018-01-22,4,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180124,2018-01-24,24,3,Wednesday,Wed,2018-01-22,4,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180125,2018-01-25,25,4,Thursday,Thu,2018-01-22,4,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180126,2018-01-26,26,5,Friday,Fri,2018-01-22,4,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180127,2018-01-27,27,6,Saturday,Sat,2018-01-22,4,2018,1,January,Jan,2018-01,1,2018-Q1,2018,1,0
20180128,2018-01-28,28,7,Sunday,Sun,2018-01-22,4,2018,1,January,Jan,2018-01,1,2018-Q1,2018,1,0
20180129,2018-01-29,29,1,Monday,Mon,2018-01-29,5,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180130,2018-01-30,30,2,Tuesday,Tue,2018-01-29,5,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,0
20180131,2018-01-31,31,3,Wednesday,Wed,2018-01-29,5,2018,1,January,Jan,2018-01,1,2018-Q1,2018,0,1
20180201,2018-02-01,1,4,Thursday,Thu,2018-01-29,5,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180202,2018-02-02,2,5,Friday,Fri,2018-01-29,5,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180203,2018-02-03,3,6,Saturday,Sat,2018-01-29,5,2018,2,February,Feb,2018-02,1,2018-Q1,2018,1,0
20180204,2018-02-04,4,7,Sunday,Sun,2018-01-29,5,2018,2,February,Feb,2018-02,1,2018-Q1,2018,1,0
20180205,2018-02-05,5,1,Monday,Mon,2018-02-05,6,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180206,2018-02-06,6,2,Tuesday,Tue,2018-02-05,6,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180207,2018-02-07,7,3,Wednesday,Wed,2018-02-05,6,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180208,2018-02-08,8,4,Thursday,Thu,2018-02-05,6,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180209,2018-02-09,9,5,Friday,Fri,2018-02-05,6,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180210,2018-02-10,10,6,Saturday,Sat,2018-02-05,6,2018,2,February,Feb,2018-02,1,2018-Q1,2018,1,0
20180211,2018-02-11,11,7,Sunday,Sun,2018-02-05,6,2018,2,February,Feb,2018-02,1,2018-Q1,2018,1,0
20180212,2018-02-12,12,1,Monday,Mon,2018-02-12,7,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180213,2018-02-13,13,2,Tuesday,Tue,2018-02-12,7,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180214,2018-02-14,14,3,Wednesday,Wed,2018-02-12,7,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180215,2018-02-15,15,4,Thursday,Thu,2018-02-12,7,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180216,2018-02-16,16,5,Friday,Fri,2018-02-12,7,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180217,2018-02-17,17,6,Saturday,Sat,2018-02-12,7,2018,2,February,Feb,2018-02,1,2018-Q1,2018,1,0
20180218,2018-02-18,18,7,Sunday,Sun,2018-02-12,7,2018,2,February,Feb,2018-02,1,2018-Q1,2018,1,0
20180219,2018-02-19,19,1,Monday,Mon,2018-02-19,8,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180220,2018-02-20,20,2,Tuesday,Tue,2018-02-19,8,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180221,2018-02-21,21,3,Wednesday,Wed,2018-02-19,8,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180222,2018-02-22,22,4,Thursday,Thu,2018-02-19,8,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180223,2018-02-23,23,5,Friday,Fri,2018-02-19,8,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180224,2018-02-24,24,6,Saturday,Sat,2018-02-19,8,2018,2,February,Feb,2018-02,1,2018-Q1,2018,1,0
20180225,2018-02-25,25,7,Sunday,Sun,2018-02-19,8,2018,2,February,Feb,2018-02,1,2018-Q1,2018,1,0
20180226,2018-02-26,26,1,Monday,Mon,2018-02-26,9,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180227,2018-02-27,27,2,Tuesday,Tue,2018-02-26,9,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,0
20180228,2018-02-28,28,3,Wednesday,Wed,2018-02-26,9,2018,2,February,Feb,2018-02,1,2018-Q1,2018,0,1
20180301,2018-03-01,1,4,Thursday,Thu,2018-02-26,9,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180302,2018-03-02,2,5,Friday,Fri,2018-02-26,9,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180303,2018-03-03,3,6,Saturday,Sat,2018-02-26,9,2018,3,March,Mar,2018-03,1,2018-Q1,2018,1,0
20180304,2018-03-04,4,7,Sunday,Sun,2018-02-26,9,2018,3,March,Mar,2018-03,1,2018-Q1,2018,1,0
20180305,2018-03-05,5,1,Monday,Mon,2018-03-05,10,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180306,2018-03-06,6,2,Tuesday,Tue,2018-03-05,10,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180307,2018-03-07,7,3,Wednesday,Wed,2018-03-05,10,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180308,2018-03-08,8,4,Thursday,Thu,2018-03-05,10,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180309,2018-03-09,9,5,Friday,Fri,2018-03-05,10,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180310,2018-03-10,10,6,Saturday,Sat,2018-03-05,10,2018,3,March,Mar,2018-03,1,2018-Q1,2018,1,0
20180311,2018-03-11,11,7,Sunday,Sun,2018-03-05,10,2018,3,March,Mar,2018-03,1,2018-Q1,2018,1,0
20180312,2018-03-12,12,1,Monday,Mon,2018-03-12,11,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180313,2018-03-13,13,2,Tuesday,Tue,2018-03-12,11,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180314,2018-03-14,14,3,Wednesday,Wed,2018-03-12,11,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180315,2018-03-15,15,4,Thursday,Thu,2018-03-12,11,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180316,2018-03-16,16,5,Friday,Fri,2018-03-12,11,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180317,2018-03-17,17,6,Saturday,Sat,2018-03-12,11,2018,3,March,Mar,2018-03,1,2018-Q1,2018,1,0
20180318,2018-03-18,18,7,Sunday,Sun,2018-03-12,11,2018,3,March,Mar,2018-03,1,2018-Q1,2018,1,0
20180319,2018-03-19,19,1,Monday,Mon,2018-03-19,12,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180320,2018-03-20,20,2,Tuesday,Tue,2018-03-19,12,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180321,2018-03-21,21,3,Wednesday,Wed,2018-03-19,12,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180322,2018-03-22,22,4,Thursday,Thu,2018-03-19,12,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180323,2018-03-23,23,5,Friday,Fri,2018-03-19,12,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180324,2018-03-24,24,6,Saturday,Sat,2018-03-19,12,2018,3,March,Mar,2018-03,1,2018-Q1,2018,1,0
20180325,2018-03-25,25,7,Sunday,Sun,2018-03-19,12,2018,3,March,Mar,2018-03,1,2018-Q1,2018,1,0
20180326,2018-03-26,26,1,Monday,Mon,2018-03-26,13,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180327,2018-03-27,27,2,Tuesday,Tue,2018-03-26,13,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180328,2018-03-28,28,3,Wednesday,Wed,2018-03-26,13,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180329,2018-03-29,29,4,Thursday,Thu,2018-03-26,13,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180330,2018-03-30,30,5,Friday,Fri,2018-03-26,13,2018,3,March,Mar,2018-03,1,2018-Q1,2018,0,0
20180331,2018-03-31,31,6,Saturday,Sat,2018-03-26,13,2018,3,March,Mar,2018-03,1,2018-Q1,2018,1,1
20180401,2018-04-01,1,7,Sunday,Sun,2018-03-26,13,2018,4,April,Apr,2018-04,2,2018-Q2,2018,1,0
20180402,2018-04-02,2,1,Monday,Mon,2018-04-02,14,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180403,2018-04-03,3,2,Tuesday,Tue,2018-04-02,14,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180404,2018-04-04,4,3,Wednesday,Wed,2018-04-02,14,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180405,2018-04-05,5,4,Thursday,Thu,2018-04-02,14,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180406,2018-04-06,6,5,Friday,Fri,2018-04-02,14,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180407,2018-04-07,7,6,Saturday,Sat,2018-04-02,14,2018,4,April,Apr,2018-04,2,2018-Q2,2018,1,0
20180408,2018-04-08,8,7,Sunday,Sun,2018-04-02,14,2018,4,April,Apr,2018-04,2,2018-Q2,2018,1,0
20180409,2018-04-09,9,1,Monday,Mon,2018-04-09,15,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180410,2018-04-10,10,2,Tuesday,Tue,2018-04-09,15,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180411,2018-04-11,11,3,Wednesday,Wed,2018-04-09,15,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180412,2018-04-12,12,4,Thursday,Thu,2018-04-09,15,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180413,2018-04-13,13,5,Friday,Fri,2018-04-09,15,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180414,2018-04-14,14,6,Saturday,Sat,2018-04-09,15,2018,4,April,Apr,2018-04,2,2018-Q2,2018,1,0
20180415,2018-04-15,15,7,Sunday,Sun,2018-04-09,15,2018,4,April,Apr,2018-04,2,2018-Q2,2018,1,0
20180416,2018-04-16,16,1,Monday,Mon,2018-04-16,16,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180417,2018-04-17,17,2,Tuesday,Tue,2018-04-16,16,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180418,2018-04-18,18,3,Wednesday,Wed,2018-04-16,16,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180419,2018-04-19,19,4,Thursday,Thu,2018-04-16,16,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180420,2018-04-20,20,5,Friday,Fri,2018-04-16,16,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180421,2018-04-21,21,6,Saturday,Sat,2018-04-16,16,2018,4,April,Apr,2018-04,2,2018-Q2,2018,1,0
20180422,2018-04-22,22,7,Sunday,Sun,2018-04-16,16,2018,4,April,Apr,2018-04,2,2018-Q2,2018,1,0
20180423,2018-04-23,23,1,Monday,Mon,2018-04-23,17,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180424,2018-04-24,24,2,Tuesday,Tue,2018-04-23,17,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180425,2018-04-25,25,3,Wednesday,Wed,2018-04-23,17,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180426,2018-04-26,26,4,Thursday,Thu,2018-04-23,17,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180427,2018-04-27,27,5,Friday,Fri,2018-04-23,17,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,0
20180428,2018-04-28,28,6,Saturday,Sat,2018-04-23,17,2018,4,April,Apr,2018-04,2,2018-Q2,2018,1,0
20180429,2018-04-29,29,7,Sunday,Sun,2018-04-23,17,2018,4,April,Apr,2018-04,2,2018-Q2,2018,1,0
20180430,2018-04-30,30,1,Monday,Mon,2018-04-30,18,2018,4,April,Apr,2018-04,2,2018-Q2,2018,0,1
20180501,2018-05-01,1,2,Tuesday,Tue,2018-04-30,18,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180502,2018-05-02,2,3,Wednesday,Wed,2018-04-30,18,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180503,2018-05-03,3,4,Thursday,Thu,2018-04-30,18,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180504,2018-05-04,4,5,Friday,Fri,2018-04-30,18,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180505,2018-05-05,5,6,Saturday,Sat,2018-04-30,18,2018,5,May,May,2018-05,2,2018-Q2,2018,1,0
20180506,2018-05-06,6,7,Sunday,Sun,2018-04-30,18,2018,5,May,May,2018-05,2,2018-Q2,2018,1,0
20180507,2018-05-07,7,1,Monday,Mon,2018-05-07,19,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180508,2018-05-08,8,2,Tuesday,Tue,2018-05-07,19,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180509,2018-05-09,9,3,Wednesday,Wed,2018-05-07,19,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180510,2018-05-10,10,4,Thursday,Thu,2018-05-07,19,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180511,2018-05-11,11,5,Friday,Fri,2018-05-07,19,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180512,2018-05-12,12,6,Saturday,Sat,2018-05-07,19,2018,5,May,May,2018-05,2,2018-Q2,2018,1,0
20180513,2018-05-13,13,7,Sunday,Sun,2018-05-07,19,2018,5,May,May,2018-05,2,2018-Q2,2018,1,0
20180514,2018-05-14,14,1,Monday,Mon,2018-05-14,20,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180515,2018-05-15,15,2,Tuesday,Tue,2018-05-14,20,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180516,2018-05-16,16,3,Wednesday,Wed,2018-05-14,20,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180517,2018-05-17,17,4,Thursday,Thu,2018-05-14,20,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180518,2018-05-18,18,5,Friday,Fri,2018-05-14,20,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180519,2018-05-19,19,6,Saturday,Sat,2018-05-14,20,2018,5,May,May,2018-05,2,2018-Q2,2018,1,0
20180520,2018-05-20,20,7,Sunday,Sun,2018-05-14,20,2018,5,May,May,2018-05,2,2018-Q2,2018,1,0
20180521,2018-05-21,21,1,Monday,Mon,2018-05-21,21,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180522,2018-05-22,22,2,Tuesday,Tue,2018-05-21,21,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180523,2018-05-23,23,3,Wednesday,Wed,2018-05-21,21,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
20180524,2018-05-24,24,4,Thursday,Thu,2018-05-21,21,2018,5,May,May,2018-05,2,2018-Q2,2018,0,0
